Doorway,Reviewer,Date,Event Time,Ins,Outs,Passby_near,Passby_far,Linger,Multi(IN),Multi(OUT),Multi(Passby),Comments
W0,Kacie,22-Mar,4:40:40 PM,,,,,1 (30 seconds),,,,
W0,Kacie,22-Mar,4:41:08 PM,,,,,1 (30 seconds),,,,group of people standing in front of doorway
W0,Kacie,22-Mar,4:41:38 PM,,,,1,,,,,
W0,Kacie,22-Mar,4:42:19 PM,,1,,,,,,,
W0,Kacie,22-Mar,4:42:31 PM,,,,,1 (40 seconds),,,,large group of people standing around doorway looking at waldo
W0,Kacie,22-Mar,4:43:11 PM,,,,,1 (45 seconds),,,,
W0,Kacie,22-Mar,4:43:56 PM,,,,,,1,,,3 people
W0,Kacie,22-Mar,4:44:08 PM,,,,,,,,1,2 people
W0,Kacie,22-Mar,4:44:25 PM,,,,1,,,,,
W0,Kacie,22-Mar,4:44:35 PM,,1,,,,,,,
W0,Kacie,22-Mar,4:45:01 PM,,,,1,,,,,
W0,Kacie,22-Mar,4:45:20 PM,1,,,,,,,,
W0,Kacie,22-Mar,4:45:52 PM,1,,,,,,,,
W0,Kacie,22-Mar,4:46:07 PM,,,,1,,,,,
W0,Kacie,22-Mar,4:46:13 PM,,,1,,,,,,
W0,Kacie,22-Mar,4:46:42 PM,,1,,,,,,,
W0,Kacie,22-Mar,4:46:58 PM,,,,,1 (20 seconds),,,,
W0,Kacie,22-Mar,4:47:47 PM,,,,,1 (35 seconds),,,,
W0,Kacie,22-Mar,4:48:23 PM,,,,,1 (entire video),,,,little girl also walks in and out of door while group is standing around
W0,Kacie,22-Mar,4:49:22 PM,,,,,1 (comment),,,,not sure how to classify some of the things in this video. there was alot going on
W0,Kacie,22-Mar,4:50:32 PM,,1,,,,,,,
W0,Kacie,22-Mar,4:52:10 PM,,,,1,,,,,
W0,Kacie,22-Mar,4:52:55 PM,,1,,,,,,,lady walked out and then not sure how to classify the rest. theres alot of people doing alot of different things
W0,Kacie,22-Mar,4:53:56 PM,,,,,1 (17 seconds),,,,
W0,Kacie,22-Mar,4:54:15 PM,,,,,,,,1,2 people
W0,Kacie,22-Mar,5:05:22 PM,,,,,,,,1,3 people
W0,Kacie,22-Mar,5:05:55 PM,,,,,1 (40 seconds),,,1,person standing in doorway talking to a group of people walking by
W0,Kacie,22-Mar,5:06:44 PM,1,,,,,,,,
W0,Kacie,22-Mar,5:06:59 PM,,,,1,,,,,
W0,Kacie,22-Mar,5:07:03 PM,,,,1,,,,,
W0,Kacie,22-Mar,5:12:13 PM,,,,1,,,,,
W0,Kacie,22-Mar,5:34:00 PM,,1,,,,,,,door shut
W0,Kacie,24-Mar,1:52:54 PM,,1,,,,,,,
W0,Kacie,24-Mar,1:53:08 PM,1,,,,,,,,
W0,Kacie,24-Mar,1:53:21 PM,,1,,,,,,,
W0,Kacie,24-Mar,1:53:36 PM,1,,,,,,,,
W0,Kacie,24-Mar,1:53:53 PM,,1,,,,,,,
W0,Kacie,24-Mar,1:54:06 PM,1,,,,,,,,
W0,Kacie,24-Mar,1:54:19 PM,,1,,,,,,,
W0,Kacie,24-Mar,1:54:33 PM,1,,,,,,,,
W0,Kacie,24-Mar,1:55:15 PM,,1,,,,,,,
W0,Kacie,24-Mar,2:03:19 PM,,,,1,,,,,
W0,Kacie,24-Mar,2:07:59 PM,,,,1,,,,,
W0,Kacie,24-Mar,2:10:11 PM,1,,,,,,,,
W0,Kacie,24-Mar,2:10:21 PM,1,,,,,,,,
W0,Kacie,24-Mar,2:28:06 PM,,,,1,,,,,
W0,Kacie,24-Mar,2:30:27 PM,,,,,,,,,"caught the very end of event, not sure what it was"
W0,Kacie,24-Mar,2:30:40 PM,1,,,,,,,,
W0,Kacie,24-Mar,2:30:52 PM,,1,,,,,,,
W0,Kacie,24-Mar,2:31:07 PM,1,,,,,,,,
W0,Kacie,24-Mar,2:33:23 PM,,1,,,,,,,
W0,Kacie,24-Mar,2:33:34 PM,,1,,,,,,,door shut
W0,Kacie,24-Mar,2:34:22 PM,1,,,,,,,,door open
W0,Kacie,24-Mar,2:34:27 PM,,1,,,,,,,door shut
W0,Kacie,24-Mar,3:54:30 PM,,,,1,,,,,
W0,Kacie,24-Mar,4:06:22 PM,,,,1,,,,,
W0,Kacie,24-Mar,5:24:33 PM,,,,1,,,,,
W0,Kacie,24-Mar,6:20:32 PM,,,,,,,,1,3 people
W0,Kacie,24-Mar,7:56:19 PM,,,,1,,,,,
W0,Kacie,24-Mar,7:56:25 PM,,,,1,,,,,
W0,Kacie,24-Mar,7:57:29 PM,,,,1,,,,,
W0,Kacie,24-Mar,8:05:25 PM,,,,,,,,1,3 people
W0,Kacie,24-Mar,8:40:52 PM,,,,1,,,,,
W0,Kacie,24-Mar,8:51:49 PM,1,,,,,,,,door open
W0,Kacie,24-Mar,8:53:37 PM,,1,,,,,,,door closed
W0,Kacie,25-Mar,7:17:50 AM,,,,1,,,,,
W0,Kacie,25-Mar,7:18:27 AM,,,,1,,,,,
