Nicole,  ID: 0,in,lab_in,118,3922,7869,3947,0,7460,7460,3922,409
Nicole,  ID: 5,out,office_out,91,1,8514,8513,0,9587,9331,7944,4294961151
Nicole,  ID: 1,in,hallway_in,220,4518,12134,7616,0,12134,12134,4518,4294947082
Nicole,  ID: 0,in,lab_in,119,3207,7459,4252,1,6977,6976,3206,482
Nicole,  ID: 5,out,office_out,92,1,4309,4308,0,5978,5978,1,1669
Nicole,  ID: 1,in,hallway_in,222,3901,12101,8200,0,10391,10391,3901,19100
Nicole,  ID: 0,in,lab_in,120,3653,7631,3978,0,7188,7188,3653,443
Nicole,  ID: 5,out,office_out,93,1,8715,8714,0,9429,9429,1,714
Nicole,  ID: 1,in,hallway_in,224,3535,10944,7409,0,10944,10944,3279,4294955249
Nicole,  ID: 0,in,lab_in,121,3548,7589,4041,0,7250,7250,3548,339
Nicole,  ID: 5,out,office_out,94,1,8242,8241,0,8958,8958,1,716
Nicole,  ID: 1,in,hallway_in,226,3535,11732,8197,0,10271,10271,3535,4294948528
Nicole,  ID: 0,in,lab_in,122,3824,7263,3439,0,6824,6824,3824,439
Nicole,  ID: 5,out,office_out,95,1,5000,4999,0,5648,5648,1,648
Nicole,  ID: 1,in,hallway_in,228,4023,11093,7070,0,11093,11093,4023,4294966278
Nicole,  ID: 0,in,lab_in,123,3067,6811,3744,0,6810,6810,3067,1
Nicole,  ID: 5,out,office_out,96,1,4289,4288,0,5343,5343,1,1054
Nicole,  ID: 1,in,hallway_in,230,3170,12404,9234,0,11060,11060,3426,4294934676
Nicole,  ID: 0,in,lab_in,124,3650,7940,4290,0,7497,7497,3650,443
Nicole,  ID: 5,out,office_out,97,1,4585,4584,0,5298,5298,1,713
Nicole,  ID: 1,in,hallway_in,232,4390,12735,8345,0,11637,11637,4390,22601
Nicole,  ID: 0,in,lab_in,125,3924,8073,4149,1,7630,7629,3923,443
Nicole,  ID: 5,out,office_out,98,1,8549,8548,0,9499,9499,1,950
Nicole,  ID: 1,in,hallway_in,234,3778,11942,8164,0,11941,11941,3778,4294936710
Nicole,  ID: 0,in,lab_in,126,4371,7896,3525,0,7456,7456,4371,440
Nicole,  ID: 5,out,office_out,99,1,4762,4761,0,5476,5476,1,714
Nicole,  ID: 1,in,hallway_in,236,3777,14411,10634,0,5146,5146,3777,4294952774
Nicole,  ID: 0,in,lab_in,127,4206,8455,4249,0,7840,7840,4206,615
Nicole,  ID: 5,out,office_out,100,1,4216,4215,0,5506,5506,1,1290
Nicole,  ID: 1,in,hallway_in,238,3047,11145,8098,0,11145,11145,3047,12616
Nicole,  ID: 0,in,lab_in,128,3654,8177,4523,0,7766,7766,3654,411
Nicole,  ID: 5,out,office_out,102,1,5174,5173,0,5853,5853,1,679
Nicole,  ID: 1,in,hallway_in,242,4387,11399,7012,0,11399,11399,4387,11831
Nicole,  ID: 0,in,lab_in,130,3651,7697,4046,0,7049,7049,3651,648
Nicole,  ID: 5,out,office_out,103,1,4765,4764,0,5712,5712,1,947
Nicole,  ID: 1,in,hallway_in,244,4144,11957,7813,0,11957,11957,4144,2
Nicole,  ID: 0,in,lab_in,131,4093,8207,4114,1,7522,7521,4092,685
Nicole,  ID: 5,out,office_out,104,1,4290,4289,0,5243,5243,1,953
Nicole,  ID: 1,in,hallway_in,246,4149,12269,8120,0,10560,10560,4661,28672
Nicole,  ID: 0,in,lab_in,132,4304,8657,4353,0,8079,8079,4304,578
Nicole,  ID: 5,out,office_out,105,1,4142,4141,0,5090,5090,1,948
Nicole,  ID: 1,in,hallway_in,248,3290,10798,7508,0,10797,10797,712,7952
Nicole,  ID: 0,in,lab_in,133,3551,7628,4077,0,6977,6977,3551,651
Nicole,  ID: 5,out,office_out,106,1,4008,4007,0,4959,4959,1,951
Nicole,  ID: 1,in,hallway_in,250,3534,12111,8577,1,12111,12110,3533,4406
Nicole,  ID: 0,in,lab_in,134,3588,7735,4147,0,7017,7017,3588,718
Nicole,  ID: 5,out,office_out,107,1,7867,7866,0,9742,9742,1,1875
Nicole,  ID: 1,in,hallway_in,252,3780,12110,8330,1,12110,12109,3779,4294956224
Nicole,  ID: 0,in,lab_in,135,2,7561,7559,0,6847,6847,2,714
Nicole,  ID: 5,out,office_out,108,1,7742,7741,1,8457,8456,0,715
Nicole,  ID: 1,in,hallway_in,254,4387,12078,7691,1,10131,10130,4386,26001
Nicole,  ID: 0,in,lab_in,136,3928,8416,4488,0,7736,7736,3928,680
Nicole,  outID: 5,out,office_out,109,1,5482,5481,0,6426,6426,1,944
Nicole,  outID: 5,out,office_out,111,1,3876,3875,0,4708,4708,1,832
Nicole,  outID: 5,out,office_out,113,1,4933,4932,1,5849,5848,0,916
Nicole,  outID: 5,out,office_out,115,1,6320,6319,0,7860,7860,1,1540
Nicole,  outID: 5,out,office_out,117,1,4651,4650,0,5776,5776,1,1125
