9/1/20 12:42,NT,-1,-1,1,6567,0,6566,2,6568,passby_out,passby_outN
9/1/20 12:43,NT,-1,-1,0,3978,0,3978,1,3979,passby_out,passby_outN
9/1/20 12:43,NT,-1,-1,0,5174,0,5174,1,5175,passby_out,passby_outN
9/1/20 12:44,NT,-1,-1,0,3396,0,3396,1,3397,passby_out,passby_outN
9/1/20 12:44,NT,4920,5654,0,4931,734,4931,4920,723,passby_out,passby_outN
9/1/20 12:45,NT,-1,-1,0,3737,0,3737,1,3738,passby_out,passby_outN
8/26/20 13:25,NT,3412,4756,1,3423,1344,3422,3411,1333,passby_out,passby_outF
8/26/20 13:26,NT,4300,5169,0,3906,869,3906,4300,1263,passby_out,passby_outF
8/26/20 13:27,NT,3241,4725,0,3253,1484,3253,3241,1472,passby_out,passby_outF
8/26/20 13:27,NT,2830,3735,0,2233,905,2233,2830,1502,passby_out,passby_outF
8/26/20 13:28,NT,3343,4693,1,3354,1350,3353,3342,1339,passby_out,passby_outF
8/26/20 13:28,NT,2729,3429,0,2063,700,2063,2729,1366,passby_out,passby_outF
8/26/20 13:29,NT,3139,4486,0,3150,1347,3150,3139,1336,passby_out,passby_outF
8/26/20 13:29,NT,3037,3603,0,2305,566,2305,3037,1298,passby_out,passby_outF
8/26/20 13:30,NT,3276,4658,1,2915,1382,2914,3275,1743,passby_out,passby_outF
8/26/20 13:30,NT,2803,3604,0,2306,801,2306,2803,1298,passby_out,passby_outF
9/1/20 12:05,???,20169,20169,0,8139,0,8139,20169,12030,passby_out,passby_outF
9/1/20 12:09,???,12452,17551,1,4591,5099,4590,12451,12960,passby_out,passby_outF
9/1/20 12:46,NT,3044,4014,0,2679,970,2679,3044,1335,passby_out,passby_outF
9/1/20 12:46,NT,2147483647,2147483647,0,4115,0,4115,2147483647,2147479532,passby_out,passby_outF
9/1/20 12:47,NT,4268,5239,0,3533,971,3533,4268,1706,passby_out,passby_outF
9/1/20 12:47,NT,2147483647,2147483647,0,2679,0,2679,2147483647,2147480968,passby_out,passby_outF
9/1/20 12:48,NT,4912,5817,0,11892,905,11892,4912,6075,passby_out,passby_outF
