LabelType,Recover#,TimeDiff,BSidx,BSrecord#,DateTime,PktID,Validity,Total,Ins,Outs,Passbys,gtIdx,DateTime,gtIns,gtOuts,gtPb_near,gt_Pb_far,gtlinger,gtMultiIns,gtMultiOuts,gtMultiPbs
Null,0,,,,,,,,,,,266,1900-03-24 18:58:34,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,267,1900-03-24 19:02:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,268,1900-03-24 19:07:49,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,269,1900-03-24 19:08:34,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,270,1900-03-24 19:13:33,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,271,1900-03-24 19:57:05,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,272,1900-03-24 19:57:15,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,273,1900-03-24 19:57:20,0,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,274,1900-03-24 19:57:25,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,275,1900-03-24 19:57:36,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,276,1900-03-24 19:57:44,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,277,1900-03-24 19:57:56,0,0,0,0,0,0,1,0
CONFIRMED,3,9.0,53,816,1900-03-24 19:58:58,10,Valid,5,0,3,2,278,1900-03-24 19:58:49,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,279,1900-03-24 20:00:33,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,280,1900-03-24 20:00:38,1,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,281,1900-03-24 20:03:13,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,282,1900-03-24 21:53:40,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,283,1900-03-24 21:54:34,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,284,1900-03-25 07:02:13,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,285,1900-03-25 07:04:05,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,286,1900-03-25 07:27:34,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,287,1900-03-25 07:29:07,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,288,1900-03-25 07:49:52,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,289,1900-03-25 07:49:55,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,290,1900-03-25 07:50:54,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,291,1900-03-25 07:53:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,292,1900-03-25 08:41:59,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,293,1900-03-25 08:43:44,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,294,1900-03-25 08:44:14,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,295,1900-03-25 08:45:08,1,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,296,1900-03-25 08:47:03,0,1,0,0,0,0,0,0
CONFIRMED,3,0.0,56,821,1900-03-25 08:48:13,14,Valid,5,2,3,0,297,1900-03-25 08:48:13,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,298,1900-03-25 08:53:16,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,299,1900-03-25 09:08:38,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,300,1900-03-25 09:11:59,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,301,1900-03-25 09:14:58,1,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,302,1900-03-25 09:16:15,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,303,1900-03-25 09:42:42,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,304,1900-03-25 09:44:43,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,305,1900-03-25 09:45:41,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,306,1900-03-25 09:50:29,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,307,1900-03-25 09:50:31,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,308,1900-03-25 09:50:53,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,309,1900-03-25 09:50:57,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,310,1900-03-25 09:50:58,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,311,1900-03-25 09:50:59,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,312,1900-03-25 09:51:01,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,313,1900-03-25 09:51:03,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,314,1900-03-25 09:51:07,1,0,0,0,0,0,0,0
CONFIRMED,3,2.0,59,823,1900-03-25 09:51:22,17,Valid,5,2,2,1,315,1900-03-25 09:51:20,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,316,1900-03-25 09:52:05,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,317,1900-03-25 09:52:08,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,318,1900-03-25 09:52:47,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,319,1900-03-25 00:53:16,1,0,0,0,0,0,0,0
CONFIRMED,1,-10.0,60,827,1900-03-25 09:53:18,18,Valid,5,4,0,1,320,1900-03-25 09:53:28,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,321,1900-03-25 09:53:36,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,322,1900-03-25 09:53:51,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,323,1900-03-25 09:53:56,1,0,0,0,0,0,0,0
CONFIRMED,1,2.0,61,831,1900-03-25 09:54:06,19,Valid,5,2,1,2,324,1900-03-25 09:54:04,0,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,325,1900-03-25 09:55:08,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,326,1900-03-25 09:56:21,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,327,1900-03-25 09:56:41,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,328,1900-03-25 09:56:46,0,0,0,0,0,1,0,0
CONFIRMED,1,2.0,62,833,1900-03-25 09:56:57,20,Valid,5,3,2,0,329,1900-03-25 09:56:55,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,330,1900-03-25 09:57:32,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,331,1900-03-25 09:57:49,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,332,1900-03-25 09:58:46,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,333,1900-03-25 09:58:59,0,1,0,0,0,0,0,0
CONFIRMED,1,1.0,63,837,1900-03-25 09:59:18,21,Valid,5,3,2,0,334,1900-03-25 09:59:17,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,335,1900-03-25 10:01:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,336,1900-03-25 10:02:04,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,337,1900-03-25 10:02:20,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,338,1900-03-25 10:03:16,1,0,0,0,0,0,0,0
CONFIRMED,1,3.0,64,844,1900-03-25 10:03:29,22,Valid,5,4,1,0,339,1900-03-25 10:03:26,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,340,1900-03-25 10:04:40,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,341,1900-03-25 10:05:20,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,342,1900-03-25 10:05:26,1,0,0,0,0,0,0,0
CONFIRMED,1,1.0,65,847,1900-03-25 10:09:36,23,Valid,5,4,1,0,343,1900-03-25 10:09:35,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,344,1900-03-25 10:09:51,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,345,1900-03-25 10:17:20,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,346,1900-03-25 10:17:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,347,1900-03-25 10:17:51,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,348,1900-03-25 10:18:06,0,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,349,1900-03-25 10:24:26,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,350,1900-03-25 10:25:24,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,351,1900-03-25 10:27:55,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,352,1900-03-25 10:38:15,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,353,1900-03-25 10:30:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,354,1900-03-25 10:35:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,355,1900-03-25 10:39:01,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,356,1900-03-25 10:40:55,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,357,1900-03-25 10:52:37,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,358,1900-03-25 10:55:06,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,359,1900-03-25 10:55:48,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,360,1900-03-25 10:55:57,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,361,1900-03-25 10:56:10,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,362,1900-03-25 10:56:13,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,363,1900-03-25 10:56:46,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,364,1900-03-25 10:56:49,0,1,0,0,0,0,0,0
CONFIRMED,3,-1.0,68,862,1900-03-25 10:56:55,28,Valid,5,0,4,1,365,1900-03-25 10:56:56,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,366,1900-03-25 10:57:09,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,367,1900-03-25 11:01:15,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,368,1900-03-25 11:02:08,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,369,1900-03-25 11:02:13,1,0,0,0,0,0,0,0
CONFIRMED,1,0.0,69,866,1900-03-25 11:02:14,29,Valid,5,0,5,0,370,1900-03-25 11:02:14,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,371,1900-03-25 11:02:34,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,372,1900-03-25 11:02:55,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,373,1900-03-25 11:03:22,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,374,1900-03-25 11:04:20,0,1,0,0,0,0,0,0
CONFIRMED,1,2.0,70,868,1900-03-25 11:04:57,30,Valid,5,1,4,0,375,1900-03-25 11:04:55,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,376,1900-03-25 11:05:11,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,377,1900-03-25 11:05:21,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,378,1900-03-25 11:05:22,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,379,1900-03-25 11:05:50,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,380,1900-03-25 11:05:53,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,381,1900-03-25 11:05:59,0,0,0,0,1,0,0,0
CONFIRMED,1,2.0,71,873,1900-03-25 11:06:48,31,Valid,5,3,2,0,382,1900-03-25 11:06:46,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,383,1900-03-25 11:10:57,0,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,384,1900-03-25 11:11:23,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,385,1900-03-25 11:13:58,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,386,1900-03-25 11:14:04,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,387,1900-03-25 11:14:39,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,388,1900-03-25 11:16:30,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,389,1900-03-25 11:18:09,0,1,0,0,0,0,0,0
CONFIRMED,2,2.0,73,878,1900-03-25 11:18:16,33,Valid,5,2,3,0,390,1900-03-25 11:18:14,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,391,1900-03-25 11:19:23,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,392,1900-03-25 11:20:35,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,393,1900-03-25 11:39:54,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,394,1900-03-25 11:48:25,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,395,1900-03-25 11:51:27,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,396,1900-03-25 11:51:53,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,397,1900-03-25 11:53:42,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,398,1900-03-25 11:53:44,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,399,1900-03-25 11:53:57,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,400,1900-03-25 11:54:41,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,401,1900-03-25 11:56:18,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,402,1900-03-25 11:56:43,1,0,0,0,0,0,0,0
CONFIRMED,3,2.0,76,897,1900-03-25 11:59:48,36,Valid,5,3,2,0,403,1900-03-25 11:59:46,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,404,1900-03-25 12:00:40,0,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,405,1900-03-25 12:04:13,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,406,1900-03-25 12:04:17,0,1,0,0,0,0,0,0
CONFIRMED,1,16.0,77,901,1900-03-25 12:05:36,37,Valid,5,1,3,1,407,1900-03-25 12:05:20,1,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,408,1900-03-25 12:11:26,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,409,1900-03-25 12:12:07,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,410,1900-03-25 12:14:07,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,411,1900-03-25 12:15:13,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,412,1900-03-25 12:15:48,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,413,1900-03-25 12:42:12,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,414,1900-03-25 12:28:12,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,415,1900-03-25 12:28:50,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,416,1900-03-25 12:35:22,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,417,1900-03-25 12:39:50,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,418,1900-03-25 12:42:57,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,419,1900-03-25 12:58:22,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,420,1900-03-25 12:58:55,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,421,1900-03-25 12:59:12,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,422,1900-03-25 12:59:57,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,423,1900-03-25 13:00:12,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,424,1900-03-25 13:01:16,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,425,1900-03-25 13:01:21,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,426,1900-03-25 13:03:01,0,1,0,0,0,0,0,0
CONFIRMED,3,2.0,80,911,1900-03-25 13:03:09,41,Valid,5,3,2,0,427,1900-03-25 13:03:07,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,428,1900-03-25 13:05:56,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,429,1900-03-25 13:08:04,0,1,0,0,0,0,0,0
CONFIRMED,1,6.0,81,915,1900-03-25 13:09:41,42,Valid,5,2,2,1,430,1900-03-25 13:09:35,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,431,1900-03-25 13:10:12,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,432,1900-03-25 13:23:38,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,433,1900-03-25 13:24:45,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,434,1900-03-25 13:34:04,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,435,1900-03-25 13:41:53,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,436,1900-03-25 13:44:36,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,437,1900-03-25 13:50:28,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,438,1900-03-25 13:52:26,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,439,1900-03-25 13:56:30,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,440,1900-03-25 13:58:11,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,441,1900-03-25 13:58:34,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,442,1900-03-25 14:00:00,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,443,1900-03-25 14:01:20,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,444,1900-03-25 14:04:05,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,445,1900-03-25 14:11:46,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,446,1900-03-25 14:12:29,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,447,1900-03-25 14:14:53,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,448,1900-03-25 14:17:43,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,449,1900-03-25 14:20:26,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,450,1900-03-25 14:21:03,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,451,1900-03-25 14:23:35,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,452,1900-03-25 14:23:47,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,453,1900-03-25 14:25:18,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,454,1900-03-25 14:27:04,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,455,1900-03-25 14:32:47,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,456,1900-03-25 14:39:51,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,457,1900-03-25 14:56:56,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,458,1900-03-25 14:58:59,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,459,1900-03-25 14:59:05,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,460,1900-03-25 14:59:14,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,461,1900-03-25 15:00:11,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,462,1900-03-25 15:01:04,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,463,1900-03-25 15:05:58,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,464,1900-03-25 15:08:34,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,465,1900-03-25 15:16:56,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,466,1900-03-25 15:17:01,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,467,1900-03-25 15:17:24,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,468,1900-03-25 15:17:40,0,1,0,0,0,0,0,0
CONFIRMED,3,1.0,84,920,1900-03-25 15:18:27,51,Valid,5,1,3,1,469,1900-03-25 15:18:26,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,470,1900-03-25 15:32:40,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,471,1900-03-25 15:33:25,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,472,1900-03-25 15:34:03,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,473,1900-03-25 15:35:14,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,474,1900-03-25 15:35:53,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,475,1900-03-25 15:37:24,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,476,1900-03-25 15:41:10,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,477,1900-03-25 15:48:24,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,478,1900-03-25 15:48:55,0,1,0,0,0,0,0,0
CONFIRMED,3,0.0,87,922,1900-03-25 15:54:16,54,Valid,5,2,3,0,479,1900-03-25 15:54:16,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,480,1900-03-25 15:54:39,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,481,1900-03-25 15:55:36,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,482,1900-03-25 15:57:51,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,483,1900-03-25 15:57:53,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,484,1900-03-25 16:02:10,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,485,1900-03-25 16:03:27,0,1,0,0,1,0,0,0
Null,0,,,,,,,,,,,486,1900-03-25 16:07:20,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,487,1900-03-25 16:11:01,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,488,1900-03-25 16:14:14,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,489,1900-03-25 16:19:00,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,490,1900-03-25 16:20:06,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,491,1900-03-25 16:22:25,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,492,1900-03-25 16:26:16,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,493,1900-03-25 16:26:30,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,494,1900-03-25 16:26:44,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,495,1900-03-25 16:26:58,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,496,1900-03-25 16:28:12,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,497,1900-03-25 16:29:39,1,0,0,0,0,0,0,0
CONFIRMED,3,0.0,90,927,1900-03-25 16:29:51,58,Valid,5,4,1,0,498,1900-03-25 16:29:51,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,499,1900-03-25 16:51:23,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,500,1900-03-25 00:16:52,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,501,1900-03-25 16:57:25,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,502,1900-03-25 17:11:14,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,503,1900-03-25 17:12:18,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,504,1900-03-25 17:13:16,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,505,1900-03-25 17:26:12,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,506,1900-03-25 17:44:50,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,507,1900-03-25 18:00:33,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,508,1900-03-25 18:09:57,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,509,1900-03-25 18:10:46,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,510,1900-03-25 18:14:13,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,511,1900-03-25 18:15:15,0,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,512,1900-03-25 19:03:33,0,0,0,0,0,0,1,0
Null,0,,,,,,,,,,,513,1900-03-25 19:20:54,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,514,1900-03-25 19:22:07,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,515,1900-03-25 19:31:33,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,516,1900-03-25 20:10:48,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,517,1900-03-25 20:19:56,1,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,518,1900-03-25 20:43:29,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,519,1900-03-25 21:32:48,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,520,1900-03-25 21:37:10,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,521,1900-03-26 06:59:17,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,522,1900-03-26 07:00:41,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,523,1900-03-26 07:09:46,0,0,0,0,1,0,0,0
Null,0,,,,,,,,,,,524,1900-03-26 07:10:23,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,525,1900-03-26 07:10:52,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,526,1900-03-26 07:13:40,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,527,1900-03-26 07:57:00,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,528,1900-03-26 08:16:13,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,529,1900-03-26 08:30:12,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,530,1900-03-26 08:30:33,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,531,1900-03-26 08:31:02,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,532,1900-03-26 08:31:40,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,533,1900-03-26 09:10:39,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,534,1900-03-26 09:13:00,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,535,1900-03-26 09:22:27,0,0,0,0,0,1,0,0
Null,0,,,,,,,,,,,536,1900-03-26 09:25:22,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,537,1900-03-26 09:25:25,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,538,1900-03-26 09:27:49,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,539,1900-03-26 09:28:48,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,540,1900-03-26 09:26:46,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,541,1900-03-26 09:30:00,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,542,1900-03-26 09:30:28,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,543,1900-03-26 09:30:58,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,544,1900-03-26 09:34:49,1,0,0,0,0,0,0,0
CONFIRMED,3,-3.0,93,983,1900-03-26 09:34:53,69,Valid,5,4,1,0,545,1900-03-26 09:34:56,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,546,1900-03-26 09:42:59,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,547,1900-03-26 10:09:18,0,1,0,0,0,0,0,0
Null,0,,,,,,,,,,,548,1900-03-26 10:09:58,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,549,1900-03-26 10:16:12,0,0,0,1,0,0,0,0
Null,0,,,,,,,,,,,550,1900-03-26 10:19:21,1,0,0,0,0,0,0,0
Null,0,,,,,,,,,,,551,1900-03-26 10:19:26,0,0,0,0,1,0,0,0
