47,12/9/22 6:53,1,1,61,61,Valid,2,12,<3,12,<3,12,<3,6,in,10,pbout,60,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,59,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
48,12/9/22 7:02,1,1,62,62,Valid,1,12,<3,0,in,12,<3,12,<3,12,<3,61,Valid,2,12,<3,12,<3,12,<3,6,in,10,pbout,60,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
49,12/9/22 7:11,1,1,63,63,Valid,1,12,<3,12,<3,12,<3,5,in,12,<3,62,Valid,1,12,<3,0,in,12,<3,12,<3,12,<3,61,Valid,2,12,<3,12,<3,12,<3,6,in,10,pbout
50,12/9/22 7:21,1,1,64,64,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,63,Valid,1,12,<3,12,<3,12,<3,5,in,12,<3,62,Valid,1,12,<3,0,in,12,<3,12,<3,12,<3
51,12/9/22 7:31,1,1,65,65,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,64,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,63,Valid,1,12,<3,12,<3,12,<3,5,in,12,<3
52,12/9/22 7:41,1,1,66,66,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,65,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,64,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
53,12/9/22 7:48,1,1,67,67,Valid,3,12,<3,3,pbout,9,in,4,in,12,<3,66,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3,65,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
54,12/9/22 7:56,1,1,68,68,Valid,1,12,<3,12,<3,12,<3,1,pbout,12,<3,67,Valid,3,12,<3,3,pbout,9,in,4,in,12,<3,66,Valid,0,12,<3,12,<3,12,<3,12,<3,12,<3
55,12/9/22 8:06,1,1,69,69,Valid,1,12,<3,12,<3,12,<3,12,<3,8,out,68,Valid,1,12,<3,12,<3,12,<3,1,pbout,12,<3,67,Valid,3,12,<3,3,pbout,9,in,4,in,12,<3
56,12/9/22 8:16,2,1,70,70,Valid,1,12,<3,11,in,12,<3,12,<3,12,<3,69,Valid,1,12,<3,12,<3,12,<3,12,<3,8,out,68,Valid,1,12,<3,12,<3,12,<3,1,pbout,12,<3
